Timestamp,Temperature_Top,Temperature_Bottom,Pressure_Gas,Impurity_Rate,Vibration_Level,Maintenance_History
2024-01-01 22:00:00,300.67528204687926,336.996731226748,155.5158696939682,0.0060588126741470865,0.5699953357019201,0
2024-01-01 23:00:00,285.7525181378654,349.5546681457103,149.83990597756465,0.01266061995674979,0.42891098213342127,0
2024-01-02 00:00:00,294.55617275474816,357.3082729194564,151.45333246556524,0.014374955926839884,0.42120490433974445,0
2024-01-02 01:00:00,301.10922589709867,361.5096104390373,151.64267376956974,0.007649508633281393,0.49724412939194523,0
2024-01-02 02:00:00,288.49006422577696,352.1638028342306,138.63929172214696,0.008519821553778239,0.3783069493039858,0
2024-01-02 03:00:00,303.75698018345673,354.9617570980735,142.05505198761114,0.012670567041058931,0.5396366364667484,0
2024-01-02 04:00:00,293.99361310081196,351.2729818754166,146.97468154639014,0.002448351152928494,0.5877298519869756,0
2024-01-02 05:00:00,297.0830625020672,360.2842906132772,147.19200661811567,0.00455741389233,0.5552996639992438,0
2024-01-02 06:00:00,293.98293387770605,354.6929847723637,144.00358789017935,0.005051124960652193,0.5643280871378255,0
2024-01-02 07:00:00,318.52278184508936,350.9860649007093,153.74791285686814,0.0010184181758725232,0.30751447800346665,0
2024-01-02 08:00:00,299.8650277526207,345.97446801293927,150.01059210508737,0.015424698870937403,0.45383522541409427,0
2024-01-02 09:00:00,289.422890710441,351.2193713756372,148.92652726306582,5.934092904166452e-05,0.4772934834356288,0
2024-01-02 10:00:00,308.2254491210319,357.2688706825891,143.71922362746307,0.01171555331715683,0.64544526717956,1
2024-01-02 11:00:00,287.7915635002898,354.0121308334709,149.77727567877605,0.014058416973776099,0.441869261166004,0
2024-01-02 12:00:00,302.08863595004755,355.71239627517883,136.86657622000695,0.008532020227933665,0.2698265507209837,0
2024-01-02 13:00:00,280.4032987612022,370.1408279202678,149.1852184459708,0.006658161876343775,0.3996030493003174,1
2024-01-02 14:00:00,286.7181395110157,353.9774588411988,150.31591834403878,0.011164212253683196,0.433880678261221,1
2024-01-02 15:00:00,301.96861235869125,340.2650221929026,151.2095749216075,0.010009165002972407,0.2843517866072346,0
2024-01-02 16:00:00,307.3846657999541,363.2541017899125,142.1794911826036,0.015017524312082078,0.5968702520705875,0
2024-01-02 17:00:00,301.71368281189973,329.50702493496624,151.12408368345737,-0.003142605701989787,0.34304199678149416,0
2024-01-02 18:00:00,298.8435171761176,333.7787992889107,144.7928436506773,0.005406462619259361,0.5446021548232088,0
2024-01-02 19:00:00,296.9889630441071,355.037708970801,145.93765083853833,0.012807884419580277,0.3907603274303465,0
2024-01-02 20:00:00,285.21478009632574,357.7459500167987,153.58965692911332,0.010252237213872301,0.6506984367305078,0
2024-01-02 21:00:00,292.8015579160529,331.32423164744006,160.0705686167987,0.013760170795984336,0.47238463022218447,0
2024-01-02 22:00:00,295.39361229040213,344.25773778519874,150.2567937940134,0.011310099881198311,0.45208883454145726,0
2024-01-02 23:00:00,310.57122226218917,340.9087425167051,145.91452270679883,0.009326314683793437,0.5528254446656659,0
2024-01-03 00:00:00,303.4361828956846,342.69985515677604,150.94335223755,0.00848855778453248,0.3992699515479258,0
2024-01-03 01:00:00,282.36959844637266,364.15396664409417,154.69514578749573,0.021625275079377934,0.5575546473894201,0
2024-01-03 02:00:00,303.240839693948,360.5975819532088,153.10498782936367,0.017674731370157556,0.45183313751635074,0
2024-01-03 03:00:00,296.14917719583684,349.7131673021944,163.71556436231873,0.01247752549047611,0.4405398153389939,0
2024-01-03 04:00:00,293.23077999694044,341.81057109327605,146.42331215452666,0.010392319467242074,0.49124312897160527,0
2024-01-03 05:00:00,306.1167628884087,329.7552549466979,151.2611573995965,0.012690662746767173,0.3910329564013328,0
2024-01-03 06:00:00,310.3099952249595,371.30277408172924,157.744589767091,0.01413417358936454,0.4809108315413332,0
2024-01-03 07:00:00,309.312801191162,358.8817085042738,157.43079618509265,0.012094133428522547,0.5339485047122606,0
2024-01-03 08:00:00,291.6078247677736,339.3999634389029,140.2496103673781,0.006243099383067208,0.26912586012822376,0
2024-01-03 09:00:00,296.9078762414878,360.7939924643734,149.9832118998001,0.018922553838622555,0.60913075295376,0
2024-01-03 10:00:00,303.3126343140356,348.94664569138064,157.42260382924349,0.011231041138770097,0.5815978130127899,0
2024-01-03 11:00:00,309.7554512712236,345.6933574270649,164.45321495199568,0.020069650151949073,0.3145422825433628,0
2024-01-03 12:00:00,295.2082576215471,356.52817292434406,153.5189794187541,0.01093573743438667,0.2989567704311352,0
2024-01-03 13:00:00,298.1434102333618,338.8775262513091,148.16068353151758,0.008771733239372331,0.5841906625601194,0
2024-01-03 14:00:00,288.9366502599397,344.8436522073483,144.95398423781305,0.01692070062023232,0.5764518908516055,0
2024-01-03 15:00:00,288.03793375919327,351.8219159629932,161.09371678765424,0.011505934790388837,0.5623034753991394,0
2024-01-03 16:00:00,308.12525822394196,342.5082321067218,153.6437079323288,0.010667113172546448,0.3573076196497682,0
2024-01-03 17:00:00,313.56240028570824,360.03627815401285,145.7596653655729,0.003998178971787029,0.6828642223743483,0
2024-01-03 18:00:00,299.2798987841967,378.03599755517394,148.9842181683311,0.013301089025679141,0.4244999133184472,0
2024-01-03 19:00:00,310.03532897892023,338.6855280108929,151.5509325841435,0.007533448085220458,0.523947654101825,0
2024-01-03 20:00:00,303.61636025047636,325.02312055543933,152.7190332694406,0.007761043954630129,0.5251779021838837,0
2024-01-03 21:00:00,293.5488024539488,319.97389748785605,145.50190671227105,0.007547255772974142,0.6592931152797357,0
2024-01-03 22:00:00,303.61395605508415,347.74297787757524,146.92904790937254,0.012195169173476513,0.5125167299943744,0
2024-01-03 23:00:00,315.3803656646597,340.0525311481073,141.73532718813522,0.0023231186321215503,0.5415841355674531,0
2024-01-04 00:00:00,299.6417396089005,353.1179075160062,155.19881144802392,0.008945773286370964,0.4922874122545917,0
2024-01-04 01:00:00,315.64643655814007,351.9889650803915,148.29190766614843,0.01490139495554689,0.38034006112883023,0
2024-01-04 02:00:00,273.8025489591026,325.95174730078855,152.33160824591647,0.0037716556532999624,0.2681339403563019,0
2024-01-04 03:00:00,308.21902504375225,322.7767425577789,157.11129254288164,0.010864394804672925,0.5032579874793984,1
2024-01-04 04:00:00,300.8704706823817,354.43899860519144,151.09935071186973,0.006843002898645827,0.3587636909485221,0
2024-01-04 05:00:00,297.00992649534135,352.03143252079934,149.43514762025467,0.007981534402671832,0.5350177215313872,0
2024-01-04 06:00:00,300.917607765355,343.61273002450173,150.96960738441967,0.018275761301949536,0.5148750087184156,0
2024-01-04 07:00:00,280.12431085399106,325.14284622301545,150.31596801925113,0.0017475540822749578,0.512443369604736,1
2024-01-04 08:00:00,297.8032811216249,357.0708689414749,156.23082498938973,0.013828151690858081,0.39470753805375347,0
2024-01-04 09:00:00,303.5711257151175,369.07849318135914,151.55419198769394,0.007610358656113937,0.6036544076361366,0
2024-01-04 10:00:00,314.77894044741515,354.1697366032838,147.27799490210543,0.007361680074271663,0.5474771097229615,0
2024-01-04 11:00:00,294.8172978172635,337.287891641524,155.23924528444874,0.004442188287558663,0.38183002169354174,0
2024-01-04 12:00:00,291.91506397106815,350.6682824835673,156.15242178179176,0.01376949818636818,0.7068547583922264,0
2024-01-04 13:00:00,294.98242956415464,329.50828878599475,143.30834686589768,0.009042976918579918,0.4789208682415192,0
2024-01-04 14:00:00,309.15402117702075,365.8694107075819,157.66391942384053,0.008411652931026739,0.3665713499341192,0
2024-01-04 15:00:00,303.28751109659686,351.2276650179431,151.82355886604242,0.010549184646020374,0.42416480157381714,0
2024-01-04 16:00:00,294.7023979623296,323.4776463237015,151.416349750733,0.009148564371290998,0.34911091384333925,0
2024-01-04 17:00:00,305.13267433113356,345.48988459334475,155.03312315798257,-3.4393987676222676e-06,0.6359426917686903,0
2024-01-04 18:00:00,300.9707754934804,356.94952265351344,147.1651180449786,0.007545879085113208,0.6080448326829188,0
2024-01-04 19:00:00,309.6864499053289,345.00428568536717,154.7708225709546,0.014477204454741622,0.573947957473637,0
2024-01-04 20:00:00,292.9794690612265,345.8615641783974,148.11612265131072,0.0024669176794384585,0.5551141901852851,0
2024-01-04 21:00:00,296.72337853402234,331.63396689429095,142.6252466014483,0.004550310500718227,0.6248342160816373,1
2024-01-04 22:00:00,296.0789184686784,358.49811480622486,145.01121860446534,0.007866043023007372,0.4758005787578062,0
2024-01-04 23:00:00,285.3648505186788,340.27296199971295,152.83510916451613,0.006371882906814291,0.5422662143479056,0
2024-01-05 00:00:00,302.96120277064574,317.6533193449245,145.2726583000267,0.00986057258929196,0.4188108469616002,0
2024-01-05 01:00:00,302.6105527217989,344.4311394399441,158.05038061594826,0.004534616241606297,0.484655144755886,0
2024-01-05 02:00:00,300.0511345664246,364.7172457335553,155.94641726719823,0.008060727380953136,0.545007717316739,0
2024-01-05 03:00:00,297.65412866624854,344.1960583010008,156.66719583016481,0.00976002734200333,0.19188571762234125,0
2024-01-05 04:00:00,285.84629257949587,376.0697747768528,150.62389289838706,0.013244702081039856,0.43802892243652836,0
2024-01-05 05:00:00,295.7935467723464,356.43451922822777,151.2893080864748,0.01622394693049798,0.5164987139774183,0
2024-01-05 06:00:00,296.5728548347323,355.0813724342055,144.03144072877862,0.0086922642307328,0.49224839340586257,0
2024-01-05 07:00:00,291.97722730778383,348.07402601123584,154.97891755078746,0.019440301206229128,0.45476036742544695,0
2024-01-05 08:00:00,298.3871428833399,348.9757068835356,151.89916727518542,0.00908047709727738,0.5589151938807477,0
2024-01-05 09:00:00,304.04050856814536,346.04864547320744,152.8365281264613,0.014144375741282654,0.4292287626791946,0
2024-01-05 10:00:00,318.8618590121053,345.4659591187621,158.4415590572644,0.019657538673633894,0.37780925400134635,0
2024-01-05 11:00:00,301.74577812831836,357.9630074310072,146.97018508026244,0.010696542046179676,0.6183766106289555,0
2024-01-05 12:00:00,302.57550390722764,335.9625315531415,149.3692922506134,0.0031323668921123225,0.6042648525937198,0
2024-01-05 13:00:00,299.25554084233835,333.8615925691361,151.63335460771083,0.010454519286038156,0.44008509023973746,0
2024-01-05 14:00:00,280.8122878470096,333.15207423686934,145.32282297270646,0.0069417855589754465,0.4931305430313303,0
2024-01-05 15:00:00,299.73486124550783,380.6848182151573,149.0620058936158,0.00862783986513774,0.5845989687357045,0
2024-01-05 16:00:00,300.6023020994103,357.9551435250587,152.46474905233484,0.019924884412476074,0.5044034326730749,1
2024-01-05 17:00:00,324.63242112485284,354.56738302520216,148.37289364313585,0.0038861828838806216,0.5530207606871348,0
2024-01-05 18:00:00,298.07639035218875,334.13727994559855,156.54494704864555,0.011502334111529294,0.5475566793726745,0
2024-01-05 19:00:00,303.0154734233361,359.3501345101224,142.44537719091502,0.005611393598391377,0.4680829782845193,0
2024-01-05 20:00:00,299.65288230294755,348.2514298032001,155.6138562011667,0.008461710293995428,0.5515924002681406,0
2024-01-05 21:00:00,288.3132196238047,353.21253411697626,153.30592737408003,0.013724211676022419,0.4035056373975382,0
2024-01-05 22:00:00,311.42822814515023,335.35069526204666,147.15585706221705,0.011590819717365114,0.5394274318078556,0
2024-01-05 23:00:00,307.51933032686776,352.40403286126366,145.37795715885002,0.008874838655192055,0.49259023435883265,0
2024-01-06 00:00:00,307.91031947043047,343.64249692690277,139.59858691378776,0.00675099837367686,0.4639279568084741,1
2024-01-06 01:00:00,290.9061254520526,338.5158326445472,146.02412493793082,0.011580390960768072,0.3753264130536655,0
2024-01-06 02:00:00,314.027943109361,361.01159503710875,155.235883275015,0.01853843358576685,0.513165926095919,0
2024-01-06 03:00:00,285.9814893720772,326.93438287205,149.71957136860664,0.005493240286881882,0.5038530277656444,0
2024-01-06 04:00:00,305.8685709380027,358.47164396471226,155.8149044019592,0.01955831942728886,0.4160363537844235,0
2024-01-06 05:00:00,321.9045562580998,360.2672920032949,146.90064464687725,0.015997487253625757,0.3403128179781202,0
2024-01-06 06:00:00,290.0946367486931,336.8053448667314,153.53553080053283,0.016846766837888837,0.33555248993685405,0
2024-01-06 07:00:00,294.33702270397225,337.69507308301297,146.41250698957788,0.011542161904648006,0.47459270104404405,0
2024-01-06 08:00:00,300.9965136508764,346.65461478100394,145.1721249689508,0.01585564887754947,0.5306497639421789,0
2024-01-06 09:00:00,294.965243458838,354.2305431569333,149.46436391414662,0.004955843587746869,0.6849971594300958,0
2024-01-06 10:00:00,284.4933656893387,347.7071751227866,146.67516744340003,0.006659780460757442,0.49548451549494854,0
2024-01-06 11:00:00,300.68562974806025,356.5034369028782,142.28588925481392,0.013829069069601962,0.3374613948421533,0
2024-01-06 12:00:00,289.37696286273894,376.444694788061,149.08842649641502,0.011479225276119082,0.4793081831753729,1
2024-01-06 13:00:00,304.7359243063518,342.3842484627543,150.53217708215644,0.009258103707511154,0.625136489851895,0
2024-01-06 14:00:00,290.80575765766196,324.2723004394487,156.34179305748034,-0.0025130444530371103,0.43172043914987535,0
2024-01-06 15:00:00,315.4993440501754,362.3888537454598,154.6840283856653,0.007822629759809144,0.6118603577400892,0
2024-01-06 16:00:00,292.16746707663765,375.24971863891295,156.09971599616415,0.004129731098508672,0.5175724713034996,0
2024-01-06 17:00:00,296.77938483794327,355.8915254457669,153.60178749196754,0.012467671556557511,0.5646881554520856,0
2024-01-06 18:00:00,308.1351721736967,333.68376986969497,151.66306379474986,0.009044157357163822,0.6858855998204043,0
2024-01-06 19:00:00,287.69135683566043,348.141614551472,143.85527546764052,0.006858497279167477,0.3162736092631726,0
2024-01-06 20:00:00,302.27459934604127,333.2221477368255,150.74936098967638,0.02321455241312152,0.5896504183008239,0
2024-01-06 21:00:00,313.07142754282427,359.6428324094442,152.98396888665408,0.015190872383471173,0.4905298882118683,0
2024-01-06 22:00:00,283.92516765438774,329.7306439595235,157.2871897468522,0.015279360706780296,0.40508194666463687,0
2024-01-06 23:00:00,301.84633858532305,345.498068197577,153.43144270865906,0.021011075723410863,0.4899365363076893,0
2024-01-07 00:00:00,302.59882794248426,334.9349326055914,156.2019171730271,0.014010958913415547,0.6690970943151544,0
2024-01-07 01:00:00,307.8182287177731,351.90237027702443,144.8400105431738,0.006145229952635672,0.6334945979755653,0
2024-01-07 02:00:00,287.6304928912192,344.50487484293365,148.36791186925953,0.005560518241541318,0.2999285538808697,0
2024-01-07 03:00:00,286.79543386915725,352.651431548754,152.14675356830637,0.014824513793771175,0.42301602939841665,0
2024-01-07 04:00:00,305.21941565616896,350.3352583244955,155.8047634537128,-0.0002967713988758832,0.5942894235569368,0
2024-01-07 05:00:00,302.96984673233186,335.20011458413836,149.2738567708054,0.009611101844952171,0.49782559222169676,0
2024-01-07 06:00:00,302.50492850345876,359.4031559529353,149.58777020425424,-0.0008556218877822409,0.49819866601227686,0
2024-01-07 07:00:00,303.46448209496975,349.26851522235324,153.43570153001488,0.010494217541947532,0.3431673544207349,0
2024-01-07 08:00:00,293.1997527842151,335.1720648820115,144.37064586427437,0.014270351253559767,0.42545231577009723,0
2024-01-07 09:00:00,302.32253697161,383.6138983430869,158.03702274911714,0.011397077673018162,0.3641794252966086,0
2024-01-07 10:00:00,302.9307247329868,357.1464525007569,145.60431953446158,0.01469054679485299,0.3346682521918505,0
2024-01-07 11:00:00,292.85648581973635,347.7010916990104,140.4070528822035,0.019824134708299572,0.3742262016602473,1
2024-01-07 12:00:00,318.6577451114476,371.2280679005273,150.05033504261291,0.009282307813689956,0.407190224255366,0
2024-01-07 13:00:00,304.73832920911786,377.6272341407991,158.49229351187782,0.024038253916394407,0.4238886531091911,0
2024-01-07 14:00:00,288.0869650279735,347.8197586652917,152.93226565166805,0.011063349780850773,0.4157870277939575,0
2024-01-07 15:00:00,306.5655360863383,355.2109622965214,153.75545271501815,0.014745825313451796,0.60204560734176,0
2024-01-07 16:00:00,290.25318329772676,335.1799577299559,150.20692881153556,0.006944686427174663,0.4092855794979641,0
2024-01-07 17:00:00,307.87084603742454,347.79210873847984,149.23811251364413,0.01809656989815341,0.6426184692185632,0
2024-01-07 18:00:00,311.585955790074,347.01406169360195,142.27545315203443,0.015208550992713147,0.4516024122411041,0
2024-01-07 19:00:00,291.7931768164829,352.7724055043248,138.70306871047907,0.017357256512839987,0.5439198659750919,1
2024-01-07 20:00:00,330.5902050013524,354.99140717955515,128.87165747247556,0.05416896157833811,1.637936731603264,0
2024-01-07 21:00:00,304.127809269365,358.3974267324209,156.56274597170113,0.003722912178083553,0.4102156579207203,0
2024-01-07 22:00:00,308.22060159994487,353.56463984449937,151.72066852414034,0.01230198719812703,0.46719094349922996,0
2024-01-07 23:00:00,318.9679298265395,331.83886060056255,153.11799763526005,0.0015149009333824213,0.4497056163059646,0
2024-01-08 00:00:00,297.5461188399713,335.9229934138837,157.9185877281977,0.00831907098189024,0.5372440712810828,1
2024-01-08 01:00:00,292.4626383564251,341.8038857080449,151.6438342572053,0.010955402183161253,0.48711555105821563,0
2024-01-08 02:00:00,291.10485570374476,345.76639112115157,149.38672449846192,0.021886121462553837,0.4251601726053019,0
2024-01-08 03:00:00,291.84189715034563,365.7616143570817,145.90737597174967,0.011592743059709703,0.5119058288659311,0
2024-01-08 04:00:00,299.22898290585897,332.55591519720633,160.11106281486042,0.010697687345415197,0.533961608312996,0
2024-01-08 05:00:00,303.4115197481664,344.6387742774395,152.6327388957684,0.009684837879823537,0.6850044678542587,0
2024-01-08 06:00:00,302.7669079933002,364.2951424732108,145.28199142040336,0.0032895454761749125,0.5068126456095902,0
2024-01-08 07:00:00,308.2718324903602,345.50183788255083,144.1441616609938,0.010429129200065038,0.5010008346808539,1
2024-01-08 08:00:00,300.13001891877906,356.9062347476424,156.26531863464456,0.010514413380683863,0.5428398610460003,0
2024-01-08 09:00:00,314.53534077157315,347.9068693560815,144.81279151795837,0.005156957522731414,0.4050597637337141,0
2024-01-08 10:00:00,297.35343166762044,353.85174885987084,159.26917078751111,0.004066271927858176,0.3274490398964508,0
2024-01-08 11:00:00,327.2016916658962,346.5729118428569,136.21768601454644,0.007592146586161334,0.46878979082791783,0
2024-01-08 12:00:00,306.25667347765005,360.00598209092533,157.11297598894987,0.010324664892863466,0.6072099097977741,0
2024-01-08 13:00:00,291.4284244358372,326.8241538889035,152.43447405580983,0.00771222909309271,0.6233551713168691,0
2024-01-08 14:00:00,289.29107501938887,344.5503198741718,150.59297211528437,0.004745622751742394,0.31206152942685217,1
2024-01-08 15:00:00,304.8247241524318,354.44859015041465,149.12270782479118,0.011446361260021527,0.5666079480493467,0
2024-01-08 16:00:00,297.76537214674147,358.0054287200929,159.45364924297016,0.012694334120846145,0.28152019981723403,0
2024-01-08 17:00:00,307.1400049409209,372.3942893413074,153.53529429200603,0.010606488546111176,0.5459180554832586,0
2024-01-08 18:00:00,304.73237624573545,344.13462999701636,145.48398195552275,0.007185086430615334,0.5399359312896655,0
2024-01-08 19:00:00,299.2717108734313,372.1922264279131,141.4054502198556,0.01297420510616129,0.3276019970484456,0
2024-01-08 20:00:00,291.53206281931597,340.11464260010496,150.88648606573653,0.009047313551365094,0.6000046143131688,1
2024-01-08 21:00:00,284.85152775314134,369.92969617316965,149.99464433231293,0.004054581463274253,0.6743835901290919,0
2024-01-08 22:00:00,295.5348504793298,362.26200690047557,142.40065981312245,0.015181221775006993,0.49375196689975237,0
2024-01-08 23:00:00,308.56398794323474,336.29812130551664,149.72303237258834,0.01176754009633245,0.5140999874976964,0
2024-01-09 00:00:00,302.140937441302,354.6055885587773,147.130326834629,0.009403548471521306,0.6479116202986905,0
2024-01-09 01:00:00,287.5426122128801,349.23146246701714,150.04645034153347,0.0021447389758263748,0.387366796591202,0
2024-01-09 02:00:00,301.7318092585118,359.383768905125,153.62961805824202,0.006275698604323941,0.38989225423771073,0
2024-01-09 03:00:00,303.8531737972884,346.65092617350035,157.46304973732018,0.020092828561914636,0.4160616496080799,0
2024-01-09 04:00:00,291.16142563798866,345.39130661507403,154.54444518184644,0.0024582896905965147,0.5037082104310993,0
2024-01-09 05:00:00,301.5372510594553,370.5364187414428,146.39279625084896,0.008743253601791538,0.503441584426248,0
2024-01-09 06:00:00,300.58208718446,348.5191865831649,151.84457564414598,0.009918321188231901,0.4446709724719746,0
2024-01-09 07:00:00,288.57029702169376,362.3963348628765,150.3155356074601,0.011602383947057773,0.4699519588542462,0
2024-01-09 08:00:00,303.57787360348283,346.619727724337,143.3393552268455,0.00251414532086793,0.4460431765049247,0
2024-01-09 09:00:00,305.60784526368235,374.99994888841286,151.99116392346136,0.010870881282023001,0.45081999886193885,0
2024-01-09 10:00:00,310.83051243175277,339.82498055996757,159.28336168958856,0.0015694726876416022,0.42314785397214133,0
2024-01-09 11:00:00,310.53802052034905,340.78784703129224,150.16213302093502,0.010487143980977557,0.4239560261525815,0
2024-01-09 12:00:00,286.22330632042906,372.86775771673854,142.029086601373,0.006738010404952088,0.29990561650723996,0
2024-01-09 13:00:00,290.6217496008488,343.3258041365712,150.1513433555431,0.005670653665410949,0.47763249056220164,0
2024-01-09 14:00:00,323.4056177806319,374.0161145924659,119.43979600382613,0.05215790344079507,0.9043107868192184,0
2024-01-09 15:00:00,305.1378595091221,363.3776086939222,154.31802753443145,0.00882196878318059,0.5750559118707421,0
2024-01-09 16:00:00,305.1504768630605,347.6802544015875,152.62432495862564,0.012368554024537858,0.444008215585484,0
2024-01-09 17:00:00,338.5273149065472,322.80059791974264,149.14544973262628,0.012534134556889088,0.48805904212836726,0
2024-01-09 18:00:00,305.7089051069317,349.71022543592244,148.3441786707209,0.01634976744477551,0.46267903672480437,0
2024-01-09 19:00:00,311.355656401806,351.52445080300134,148.93882849192227,0.0039587112918948765,0.47558862246517725,1
2024-01-09 20:00:00,309.54001763493204,367.5082659995656,150.0413724717116,0.014595078312598785,0.6263374815596718,0
2024-01-09 21:00:00,306.51391251305796,373.82670764360165,146.13882489329228,0.010082308112190234,0.3648503588072718,0
2024-01-09 22:00:00,296.8473075535965,339.7251923128438,143.0612345949928,0.008109377098152033,0.3376683077657515,0
2024-01-09 23:00:00,307.5896922049327,362.01772645982277,155.69349473347324,0.0042537474040485876,0.5119372326663963,0
2024-01-10 00:00:00,292.27174785462427,361.4810323402002,148.0729951175152,0.013032954307714308,0.45041202762606813,0
2024-01-10 01:00:00,297.6318139325999,366.10119053615665,150.8352155208457,0.005388877393330573,0.5359623921343946,0
2024-01-10 02:00:00,295.14636452170896,357.4803486820332,151.42640975583748,0.012589032934885716,0.5716577239741315,0
2024-01-10 03:00:00,300.8187413938632,320.86253463557347,151.61010239827607,0.01963915386483566,0.38936567434348146,0
2024-01-10 04:00:00,323.14658566673506,347.6686635120836,144.1309100145079,0.014899885201796642,0.5603388843264814,0
2024-01-10 05:00:00,281.3273480740825,332.6643863762463,141.62079917724077,0.016957171625753244,0.39780565130804935,0
2024-01-10 06:00:00,306.86260190374514,346.9609134062289,147.05653737654004,0.006404976113874842,0.5074575190938124,1
2024-01-10 07:00:00,283.8728412881035,364.7000635420084,151.97855766208477,0.013813665230659975,0.3763086276406195,0
2024-01-10 08:00:00,295.28068134210565,354.5772625381246,146.36025066262843,0.004278925224318048,0.5132143757191329,1
2024-01-10 09:00:00,310.8895059696737,367.2213629959615,148.22539323150383,0.00883258548712693,0.4979122719078099,0
2024-01-10 10:00:00,300.64280019095463,355.1263088107031,160.63648706874784,0.0187063602810956,0.3897070511393855,0
2024-01-10 11:00:00,289.2225522207069,330.5251109049665,140.77288057597733,0.006960788967867579,0.3641588658652255,0
2024-01-10 12:00:00,292.8469629074003,312.18729490140896,146.2248300204475,0.015556780920865466,0.5750638584096989,0
2024-01-10 13:00:00,306.79597748934674,352.23213142519387,159.48302034286965,0.015078233664998575,0.45469995473216185,0
2024-01-10 14:00:00,292.69633368282865,346.7911030047325,149.77700664002387,0.01537370625110419,0.6012030962232346,0
2024-01-10 15:00:00,302.16458589581976,335.3458139092718,146.47007417250543,0.0036649901193936364,0.44566062701753273,0
2024-01-10 16:00:00,300.4557183990381,324.49059125522933,155.8438445850556,0.0126260048300784,0.630217973561921,0
2024-01-10 17:00:00,293.4839965239418,338.9788517979094,150.27615218240555,0.009217007170415684,0.4051610445012169,0
2024-01-10 18:00:00,321.4394408932533,347.08262772702835,148.25845802477997,0.01544248428764556,0.6472746557511209,1
2024-01-10 19:00:00,306.33919022318014,359.98816735559586,150.96184463518756,0.001724998001365774,0.5174371863058063,0
2024-01-10 20:00:00,279.7485741334239,352.8294662235197,146.70945595308618,0.011838939445328015,0.5399796740768711,0
2024-01-10 21:00:00,301.8645431476943,374.12100870759093,144.9125446855596,0.011131876014200334,0.3995975386555573,0
2024-01-10 22:00:00,293.38213535231614,334.4659391593191,149.43201536182625,4.941631375532385e-05,0.5729215182930787,0
2024-01-10 23:00:00,308.5243333479622,363.2158833808615,144.94501519961997,0.005572898219525114,0.5763928132411172,0
2024-01-11 00:00:00,292.074792615673,350.7094811469309,150.0534665589824,0.0008492389344157449,0.4675565142474786,0
2024-01-11 01:00:00,298.85263558533103,360.4200368617788,151.77203283737168,0.006368223490385466,0.2866004607999283,0
2024-01-11 02:00:00,305.04987278980457,343.45227705101684,154.26530228025806,0.01274608542332574,0.38866714340866326,0
